level_0,index,Unnamed: 0,title,comment,date,platform,product,is.flavor,is.packaging,is.expiration,is.price,is.source,is.logistic,is.ingredient,sentiment_score
1188,1219,1468,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,真没想到效果这么好，吃完倒头就睡，不错不错。继续买。,01.15,Tmall,SLEEP,False,False,False,False,False,False,False,0.6500546848235578
1190,1221,1470,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果很好，很满意,01.20,Tmall,SLEEP,False,False,False,False,False,False,False,0.8437680784723763
1195,1226,1475,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口味很好，酸酸甜甜的，超Q弹，效果也非常好。,01.17,Tmall,SLEEP,False,False,False,False,False,False,False,0.7443227020261274
1197,1228,1477,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,太可爱了包装 今晚就试一下效果嘻嘻嘻,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.9635849593457326
1200,1231,1480,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,好吃有效,01.22,Tmall,SLEEP,False,False,False,False,False,False,False,0.573170731707317
1201,1232,1481,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,未吃 但看起来颜值很高 期待效果,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.918975625999079
1202,1233,1482,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,换了新包装！紫色的也好看！好吃又有效果！,01.15,Tmall,SLEEP,False,False,False,False,False,False,False,0.672264906256794
1204,1235,1484,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,我生物钟不好，虽然不严重，但是难倒，就像人家有时差一样，有时候睡的早有时候晚，所以很难适应，吃了半个月感觉效果还不错的，每天睡前吃，关灯闭眼等睡着就行了。,01.20,Tmall,SLEEP,False,False,False,False,False,False,False,0.7715056045579738
1209,1240,1489,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,宝贝已买，糖很好吃！酸酸甜甜 期待效果,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.9427277461972428
1212,1243,1492,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,看着很高级 不知道效果怎么样,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.5328709305846667
1213,1244,1493,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包转完好，口感也很好，效果也不错,01.15,Tmall,SLEEP,False,False,False,False,False,False,False,0.9045686218004112
1214,1245,1494,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果灰常好，吃了就开始打哈欠，下次还买。,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.7238282168675618
1221,1252,1501,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,味道可以，不错期待效果,01.17,Tmall,SLEEP,False,False,False,False,False,False,False,0.9497553257237364
1222,1253,1502,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,小礼品好丰富，味道不错，效果明显,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1225,1256,1505,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包装很好看，送了蒸汽眼罩很贴心，希望有效果,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.6629703054215808
1228,1259,1508,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感不错，有点效果，期待长期效果,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.7949820709250587
1229,1260,1509,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,看着不错，效果好会再回购 包装品质：超美,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.6830204759888716
1230,1261,1510,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,好看，还送了眼罩，效果很好,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.8437680784723763
1232,1263,1512,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：很好吃，还是有效果的！,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1238,1269,1518,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,第一次吃，不知道效果如何！期待有效,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.6408525735283624
1252,1284,1533,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,这是我最喜欢的味道，很不错，期待效果,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.7718741314611033
1255,1287,1536,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,日期新鲜，送了小礼品。期待效果～,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.9013671846875291
1256,1288,1537,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,东西不错，有效果可以改善睡眠。,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.5114677958372931
1259,1291,1540,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,期待效果，外观特别好看,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.7718741314611033
1264,1296,1545,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果挺好，还送哥眼罩，真的不错,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.8806027500243906
1266,1298,1547,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,味道不错，效果也还行,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.7966286200221133
1269,1301,1550,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,很好吃的糖，感觉很有效以前很爱做梦，感觉吃完真的是一觉到天亮,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.9486059042727274
1272,1304,1553,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,快递很快就到了，还送了眼罩很贴心，感谢卖家，还没试试效果应该不会差！！♥,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.19471585412077963
1273,1305,1554,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,很好吃第一天效果还可以,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.7388444521801564
1275,1309,1558,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包装品质：包装挺nice的，今晚试一试效果,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.7062543572260284
1281,1315,1564,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,收到后连续几天晚上睡觉前吃了，唉，对我来说吃8颗都没有效果😂😂,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.6478008785614565
1283,1317,1566,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果好 味道不错 推荐购买,01.17,Tmall,SLEEP,False,False,False,False,False,False,False,0.9662519521340652
1289,1323,1572,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：蓝莓味甜甜的 包装品质：卡通很好看朋友很喜欢。我也准备买来吃吃看效果怎么样！,01.10,Tmall,SLEEP,False,False,False,False,False,False,False,0.5490033413819809
1290,1324,1573,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,刚吃味道还行效果还不清楚但包装好看价格合适还送了眼罩,01.08,Tmall,SLEEP,False,False,False,False,False,False,False,0.9005265801057436
1291,1325,1574,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果还可以，吃完了再看看效果。,01.17,Tmall,SLEEP,False,False,False,False,False,False,False,0.7744445458959005
1297,1331,1580,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,吃过之后很快就进入了深度睡眠，效果不错,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.9045686218004112
1300,1334,1583,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：收到后马上吃了两颗，味道还是不错的，不知道助眠效果怎么样，包装很精致，总体来说不错,01.12,Tmall,SLEEP,False,False,False,False,False,False,False,0.9062793801196364
1301,1335,1584,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,看着挺好的期待效果。,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.9496502301311325
1309,1343,1592,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,味道是不错，效果待确认,01.20,Tmall,SLEEP,False,False,False,False,False,False,False,0.3024647737605931
1322,1356,1605,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果很好，上次吃的时候还是08年,01.21,Tmall,SLEEP,False,False,False,False,False,False,False,0.8437680784723763
1324,1358,1607,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,用段时间看看效果好的话会回购的，先好评了,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.8968405899010563
1326,1361,1610,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,助眠效果很不错，值得推荐购买。,01.20,Tmall,SLEEP,False,False,False,False,False,False,False,0.9405875353230437
1328,1363,1612,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,没什么效果，抖音宣传得太夸张了。,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.48444876089137656
1332,1367,1616,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,没有什么效果，大家不要上当,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1335,1370,1619,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,宝贝收到了，期待效果！,01.17,Tmall,SLEEP,False,False,False,False,False,False,False,0.7718741314611033
1339,1374,1623,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,昨天睡得很好，确实困，有效果吧,01.02,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1340,1375,1624,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,已收到，效果还行,01.23,Tmall,SLEEP,False,False,False,False,False,False,False,0.7966286200221133
1348,1383,1632,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,很实用，效果好，以后还会再买,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.7443227020261274
1350,1385,1634,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：十分不错，味道很好的软糖。昨晚第一次吃，第一觉就睡得好不错，期待后续效果。如果效果很好会再次回购。,01.10,Tmall,SLEEP,False,False,False,False,False,False,False,0.6863975947125027
1351,1386,1635,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：不错但是效果一般，胃不好的人不建议吃,01.24,Tmall,SLEEP,False,False,False,False,False,False,False,0.9455634455863997
1362,1397,1647,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,吃起来第一口有一种臭脚丫子味道但是后面就正常了，我刚吃完现在准备睡觉，看看有没有效果，等我追评吧！,01.18,Tmall,SLEEP,False,False,False,False,False,False,False,0.4555213376626601
1365,1400,1650,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,第二次购买了，效果不错，值得购买。,01.01,Tmall,SLEEP,False,False,False,False,False,False,False,0.9045686218004112
1368,1403,1653,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,效果挺好的不错，值得推荐,01.15,Tmall,SLEEP,False,False,False,False,False,False,False,0.9763053549862835
1369,1404,1654,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,睡眠好了很多，有效果,01.15,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1370,1405,1655,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包装不错，效果就期待了，最近工作压力大，看着这标题好奇，买一盒试试，味道还是不错的，希望有效果！,01.12,Tmall,SLEEP,False,False,False,False,False,False,False,0.8569831201049278
1371,1406,1656,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包装品质：包装也好看 口感味道：吃起来和软糖一样 商品分量：有二十粒，我是轻度失眠，用了之后效果很不错,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.9461922485805059
1372,1407,1657,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,包装品质：包括好看 口感味道：酸甜 味道不错的，不知道有没有效果，看看一周再说，赠送眼罩，不错的,01.12,Tmall,SLEEP,False,False,False,False,False,False,False,0.30613660421113376
1382,1417,1667,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,已经到货了，具体需要试了才能看到效果，挺用心的包装和赠送的蒸汽眼罩都不错,01.14,Tmall,SLEEP,False,False,False,False,False,False,False,0.5599848523121913
1384,1419,1669,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,东西不错哦，确实有效果,01.20,Tmall,SLEEP,False,False,False,False,False,False,False,0.74262098861464
1386,1421,1671,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,吃了几天，效果还可以。,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.6736127756467493
1393,1428,1678,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,一盒有20颗，酸酸甜甜的糖果，样子好可爱的样子，吃了几天了，确实会有点效果，比以前睡着的早一点了。,01.12,Tmall,SLEEP,False,False,False,False,False,False,False,0.6922800772823781
1394,1429,1679,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,对于我这种以前靠吃药来辅助睡眠的人没有效果，朋友吃她说很有用睡得很沉。精神疾病患者就别考虑了。,01.24,Tmall,SLEEP,False,False,False,False,False,False,False,0.8234672527569379
1396,1431,1681,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,好吃效果好 会回购。,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.5262525915076
1402,1437,1687,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,帮朋友买的，效果不错,01.25,Tmall,SLEEP,False,False,False,False,False,False,False,0.9045686218004112
1403,1438,1688,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,味道挺不错的，效果不错！有种小熊软糖的感觉…,01.06,Tmall,SLEEP,False,False,False,False,False,False,False,0.9045686218004112
1405,1440,1690,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,有点效果吃了人有点昏昏沉沉，心理作用也要有。日夜为国*劳的吃龙肉也无法睡得好,01.22,Tmall,SLEEP,False,False,False,False,False,False,False,0.6316992574879855
1406,1441,1691,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,口感味道：酸酸甜甜的，效果感觉有点吧，睡得比往常沉一点,01.24,Tmall,SLEEP,False,False,False,False,False,False,False,0.5639543130612453
1410,1446,1696,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,还是有效果的，吃了后感觉入睡快了，睡眠比较深，早起起床的时候也能感觉到头条晚上睡得特别好。 口味也很不错，挺好吃的。,01.12,Tmall,SLEEP,False,False,False,False,False,False,False,0.6291739894551844
1414,1450,1700,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,宝贝收到！我外甥女儿吃了说效果很好的，我已经开始服用，我想可能会有我要的效果。,01.16,Tmall,SLEEP,False,False,False,False,False,False,False,0.9521186896986573
1420,1456,1706,BUFFX SLEEP非助深度睡眠神器无糖软糖GABAbuff糖非褪黑素无依赖-tmall.com天猫,yu效果不错,01.19,Tmall,SLEEP,False,False,False,False,False,False,False,0.8951089421928307
